date,open,high,low,close,volume
1983-04-07,0.681,0.681,0.6763,0.6763,51316
1983-04-08,0.6763,0.6787,0.6716,0.6763,33098
1983-04-11,0.6763,0.6834,0.6763,0.6787,63746
1983-04-12,0.6811,0.6881,0.6787,0.6834,80398
1983-04-13,0.6834,0.6834,0.6763,0.6763,105049
1983-04-14,0.6787,0.6787,0.6693,0.6716,91638
1983-04-15,0.6716,0.674,0.6669,0.6716,115815
1983-04-18,0.6716,0.6763,0.6621,0.674,187775
1983-04-19,0.7,0.7189,0.6905,0.7189,524932
1983-04-20,0.7189,0.7496,0.7165,0.7449,227744
1983-04-21,0.7449,0.7472,0.7307,0.7378,198896
1983-04-22,0.7426,0.7567,0.7378,0.752,155658
1983-04-25,0.7497,0.7615,0.7355,0.7402,131960
1983-04-26,0.7354,0.7378,0.7307,0.7331,151367
1983-04-27,0.7236,0.7378,0.7094,0.7189,263130
1983-04-28,0.7213,0.7284,0.7142,0.726,123140
1983-04-29,0.7213,0.7284,0.7118,0.7213,172552
1983-05-02,0.726,0.7307,0.7189,0.7307,98310
1983-05-03,0.7236,0.7331,0.7189,0.7307,81045
1983-05-04,0.7426,0.7496,0.7331,0.7449,122385
1983-05-05,0.7401,0.7496,0.7307,0.7378,104539
1983-05-06,0.7402,0.7449,0.7331,0.7426,100496
1983-05-09,0.7401,0.7472,0.7354,0.7378,92587
1983-05-10,0.7378,0.7519,0.7378,0.7496,71712
1983-05-11,0.752,0.752,0.7355,0.7426,81323
1983-05-12,0.7472,0.752,0.7378,0.7378,96605
1983-05-13,0.7165,0.7189,0.7,0.7094,253345
1983-05-16,0.7,0.7047,0.6953,0.7,134442
1983-05-17,0.7047,0.7094,0.7,0.7094,63983
1983-05-18,0.7118,0.7236,0.7094,0.7213,132028
1983-05-19,0.7213,0.7236,0.7094,0.7094,109408
1983-05-20,0.7094,0.7118,0.7,0.7094,117581
1983-05-23,0.7047,0.7047,0.6905,0.7,107881
1983-05-24,0.7047,0.7095,0.6953,0.6953,123926
1983-05-25,0.6976,0.7024,0.6858,0.6953,117285
1983-05-26,0.6976,0.7,0.6858,0.6905,187625
1983-05-27,0.6858,0.6929,0.6811,0.6834,120035
1983-05-31,0.6811,0.6929,0.6787,0.6834,85233
1983-06-01,0.6788,0.6811,0.6693,0.6811,127706
1983-06-02,0.6858,0.6905,0.6763,0.6858,109005
1983-06-03,0.6858,0.7,0.6858,0.6976,60579
1983-06-06,0.7006,0.7054,0.6935,0.7054,128126
1983-06-07,0.7054,0.7054,0.6958,0.6982,79709
1983-06-08,0.6957,0.6981,0.6862,0.6862,91787
1983-06-09,0.691,0.6934,0.6814,0.6838,76984
1983-06-10,0.6887,0.691,0.6791,0.6815,84705
1983-06-13,0.6862,0.7078,0.6862,0.6934,145091
1983-06-14,0.6982,0.7005,0.6886,0.6886,96094
1983-06-15,0.6886,0.6934,0.6719,0.6838,85832
1983-06-16,0.6886,0.6886,0.679,0.679,109965
1983-06-17,0.6766,0.6838,0.6742,0.679,122049
1983-06-20,0.6791,0.6815,0.6743,0.6767,101679
1983-06-21,0.6742,0.6814,0.6647,0.679,217520
1983-06-22,0.6862,0.6934,0.6767,0.691,91312
1983-06-23,0.6934,0.6982,0.6886,0.6934,72614
1983-06-24,0.6958,0.6982,0.6814,0.6886,115582
1983-06-27,0.6886,0.6886,0.6838,0.6862,51368
1983-06-28,0.6887,0.6887,0.6767,0.6815,70794
1983-06-29,0.6791,0.6839,0.6719,0.6743,157531
1983-06-30,0.6743,0.6815,0.6743,0.6815,65388
1983-07-01,0.6862,0.6886,0.6838,0.6886,42142
1983-07-05,0.6791,0.6815,0.6719,0.6719,62149
1983-07-06,0.6743,0.6791,0.6695,0.6743,187246
1983-07-07,0.6743,0.6743,0.6671,0.6719,132837
1983-07-08,0.6719,0.6791,0.6719,0.6719,49168
1983-07-11,0.6766,0.679,0.6694,0.679,51161
1983-07-12,0.6791,0.6791,0.6671,0.6695,76061
1983-07-13,0.6647,0.6719,0.6623,0.6647,123396
1983-07-14,0.6647,0.6671,0.6575,0.6647,304118
1983-07-15,0.6599,0.6623,0.6551,0.6599,51575
1983-07-18,0.6576,0.66,0.6552,0.6552,80850
1983-07-19,0.6551,0.6623,0.6551,0.6599,58219
1983-07-20,0.6647,0.6671,0.6575,0.6647,105665
1983-07-21,0.66,0.6648,0.6528,0.6552,209528
1983-07-22,0.6552,0.6576,0.6528,0.6552,97653
1983-07-25,0.6575,0.6623,0.6527,0.6575,67895
1983-07-26,0.6575,0.6623,0.6551,0.6623,118853
1983-07-27,0.6719,0.6886,0.6695,0.6767,244229
1983-07-28,0.6766,0.6814,0.6599,0.6599,85797
1983-07-29,0.6599,0.6623,0.6503,0.6575,66897
1983-08-01,0.6575,0.6623,0.6503,0.6527,45790
1983-08-02,0.6503,0.6695,0.6503,0.6647,99261
1983-08-03,0.6647,0.6647,0.6551,0.6647,53951
1983-08-04,0.6599,0.6647,0.6527,0.6599,57118
1983-08-05,0.6551,0.6647,0.6551,0.6575,48236
1983-08-08,0.6551,0.6575,0.6479,0.6527,190012
1983-08-09,0.6503,0.6551,0.6503,0.6527,97605
1983-08-10,0.6503,0.6575,0.6503,0.6527,77947
1983-08-11,0.6503,0.6551,0.6503,0.6527,75674
1983-08-12,0.6503,0.6551,0.6503,0.6527,57255
1983-08-15,0.6552,0.6576,0.6504,0.6504,69933
1983-08-16,0.6528,0.6528,0.6456,0.6456,142548
1983-08-17,0.6456,0.648,0.6432,0.648,193825
1983-08-18,0.648,0.6504,0.6408,0.6456,158077
1983-08-19,0.6456,0.648,0.6432,0.6456,60187
1983-08-22,0.648,0.648,0.6384,0.6432,156143
1983-08-23,0.6432,0.6432,0.6336,0.6384,61836
1983-08-24,0.6384,0.6456,0.636,0.6408,242258
1983-08-25,0.6385,0.6504,0.636,0.6504,60051
1983-08-26,0.6527,0.6551,0.6455,0.6527,42726
1983-08-29,0.6528,0.6528,0.6456,0.6504,38324
1983-08-30,0.6503,0.6599,0.6455,0.6527,52022
1983-08-31,0.6528,0.6576,0.6504,0.6552,32781
1983-09-01,0.6552,0.6576,0.6504,0.6552,424117
1983-09-02,0.6484,0.6581,0.6412,0.6436,188704
1983-09-06,0.6533,0.6557,0.6485,0.6557,113447
1983-09-07,0.6557,0.6606,0.6509,0.6509,145434
1983-09-08,0.6557,0.6557,0.6485,0.6509,105609
1983-09-09,0.6509,0.6533,0.6461,0.6533,67490
1983-09-12,0.6557,0.6582,0.6364,0.6388,98644
1983-09-13,0.6388,0.6412,0.6316,0.6364,77076
1983-09-14,0.6388,0.6412,0.6364,0.6388,70873
1983-09-15,0.6388,0.646,0.6364,0.6436,154907
1983-09-16,0.646,0.6484,0.6412,0.6436,45573
1983-09-19,0.6412,0.6436,0.6388,0.6388,113314
1983-09-20,0.6388,0.6533,0.6388,0.6533,123134
1983-09-21,0.6582,0.6654,0.6436,0.663,201708
1983-09-22,0.663,0.6848,0.6606,0.6848,157672
1983-09-23,0.6799,0.6823,0.6727,0.6799,139750
1983-09-26,0.6848,0.692,0.68,0.6872,81954
1983-09-27,0.6871,0.6871,0.6775,0.6823,64108
1983-09-28,0.6799,0.6823,0.6703,0.6751,64287
1983-09-29,0.6703,0.6751,0.6703,0.6727,44775
1983-09-30,0.6727,0.6727,0.6557,0.6557,61915
1983-10-03,0.6533,0.6557,0.6461,0.6509,95679
1983-10-04,0.6485,0.6581,0.6485,0.6533,111706
1983-10-05,0.6484,0.6678,0.646,0.6678,93165
1983-10-06,0.6775,0.7041,0.6727,0.7041,205223
1983-10-07,0.7114,0.7138,0.6969,0.6993,120389
1983-10-10,0.6992,0.7065,0.6896,0.7065,59160
1983-10-11,0.6993,0.7017,0.6945,0.6993,68853
1983-10-12,0.6993,0.6993,0.6823,0.6896,88987
1983-10-13,0.6896,0.6944,0.6799,0.6799,62645
1983-10-14,0.6751,0.6799,0.6678,0.6775,83172
1983-10-17,0.6775,0.6823,0.6727,0.6775,132998
1983-10-18,0.675,0.675,0.6678,0.6702,89088
1983-10-19,0.6678,0.6726,0.6678,0.6702,50310
1983-10-20,0.6703,0.6727,0.6606,0.6606,72827
1983-10-21,0.6678,0.6702,0.663,0.6678,63446
1983-10-24,0.6654,0.6727,0.6557,0.6727,114672
1983-10-25,0.6726,0.675,0.6678,0.6678,150514
1983-10-26,0.6727,0.6727,0.6582,0.663,52091
1983-10-27,0.663,0.6775,0.6582,0.6751,57632
1983-10-28,0.6751,0.6896,0.6751,0.6848,193074
1983-10-31,0.6823,0.692,0.6799,0.6896,66375
1983-11-01,0.6897,0.709,0.6872,0.709,114363
1983-11-02,0.7138,0.7259,0.709,0.7235,174220
1983-11-03,0.7258,0.7331,0.7162,0.7186,100029
1983-11-04,0.7186,0.721,0.7041,0.7041,74424
1983-11-07,0.7018,0.7114,0.7018,0.709,109345
1983-11-08,0.7089,0.7114,0.7017,0.7017,130730
1983-11-09,0.7017,0.7089,0.7017,0.7065,40624
1983-11-10,0.7162,0.7307,0.7114,0.7259,179376
1983-11-11,0.7235,0.7404,0.7235,0.738,198707
1983-11-14,0.7332,0.7356,0.7211,0.7235,111292
1983-11-15,0.7235,0.7331,0.7186,0.7283,91355
1983-11-16,0.7331,0.7331,0.7235,0.7283,52193
1983-11-17,0.7332,0.7356,0.7259,0.7332,75195
1983-11-18,0.7356,0.7356,0.7259,0.7356,53521
1983-11-21,0.7308,0.7356,0.7284,0.7356,65507
1983-11-22,0.7332,0.7525,0.7332,0.7525,113344
1983-11-23,0.7404,0.7477,0.7332,0.7356,100212
1983-11-25,0.7356,0.738,0.7308,0.7332,25750
1983-11-28,0.7332,0.738,0.7308,0.7356,63347
1983-11-29,0.7404,0.7452,0.7356,0.7404,91078
1983-11-30,0.7452,0.7501,0.7259,0.7307,157415
1983-12-01,0.7283,0.7283,0.7114,0.7138,79443
1983-12-02,0.7137,0.7162,0.7065,0.7065,320395
1983-12-05,0.7071,0.7194,0.7071,0.7169,241245
1983-12-06,0.7169,0.7218,0.7145,0.7218,99676
1983-12-07,0.7145,0.7292,0.7145,0.7243,117264
1983-12-08,0.7291,0.7291,0.7194,0.7218,60990
1983-12-09,0.7218,0.7218,0.7145,0.7169,43584
1983-12-12,0.7194,0.7194,0.7047,0.7145,103098
1983-12-13,0.7243,0.734,0.7194,0.7316,141394
1983-12-14,0.7316,0.7414,0.7267,0.7291,85791
1983-12-15,0.7267,0.7316,0.7194,0.7194,112401
1983-12-16,0.7193,0.7291,0.7144,0.7291,132615
1983-12-19,0.7291,0.7414,0.7267,0.7267,122614
1983-12-20,0.7292,0.7316,0.7071,0.7096,92351
1983-12-21,0.712,0.7292,0.7071,0.7243,155459
1983-12-22,0.734,0.7389,0.7316,0.734,109010
1983-12-23,0.734,0.7365,0.7291,0.734,43230
1983-12-27,0.734,0.7365,0.7316,0.734,19448
1983-12-28,0.7389,0.7487,0.7365,0.7487,167251
1983-12-29,0.7463,0.7487,0.7389,0.7414,43232
1983-12-30,0.7389,0.7487,0.7389,0.7487,45556
1984-01-03,0.7438,0.7511,0.7389,0.7389,93085
1984-01-04,0.7389,0.7463,0.7389,0.7389,31146
1984-01-05,0.7438,0.7511,0.7389,0.7389,74482
1984-01-06,0.734,0.7414,0.7316,0.7365,86077
1984-01-09,0.7316,0.7389,0.7291,0.734,52391
1984-01-10,0.7389,0.7414,0.734,0.734,50488
1984-01-11,0.7291,0.7316,0.7193,0.7291,109819
1984-01-12,0.7267,0.734,0.7145,0.7169,50384
1984-01-13,0.7169,0.7218,0.712,0.7145,56412
1984-01-16,0.712,0.7243,0.7096,0.7194,173182
1984-01-17,0.7194,0.7267,0.7194,0.7194,60041
1984-01-18,0.7218,0.7243,0.7194,0.7194,83473
1984-01-19,0.7218,0.7243,0.7194,0.7218,45628
1984-01-20,0.7218,0.7243,0.7145,0.7145,58490
1984-01-23,0.712,0.7218,0.7096,0.7145,87912
1984-01-24,0.7169,0.7243,0.7096,0.7218,85653
1984-01-25,0.7243,0.7316,0.7169,0.7169,55528
1984-01-26,0.7194,0.7243,0.7096,0.712,72757
1984-01-27,0.7169,0.7194,0.712,0.7169,40554
1984-01-30,0.7169,0.7243,0.7145,0.7169,156015
1984-01-31,0.712,0.7243,0.7096,0.7169,70925
1984-02-01,0.712,0.7414,0.712,0.712,33401
1984-02-02,0.7169,0.7243,0.7145,0.7194,178819
1984-02-03,0.7243,0.7292,0.7096,0.7145,129067
1984-02-06,0.7047,0.712,0.6998,0.6998,72091
1984-02-07,0.6949,0.7023,0.69,0.6974,142038
1984-02-08,0.6998,0.6998,0.6876,0.6949,71914
1984-02-09,0.69,0.6973,0.6802,0.6802,180109
1984-02-10,0.6827,0.69,0.6802,0.6851,42176
1984-02-13,0.6876,0.69,0.6827,0.6851,73464
1984-02-14,0.6876,0.6876,0.6754,0.6827,60853
1984-02-15,0.6851,0.6949,0.6851,0.6851,103237
1984-02-16,0.6827,0.69,0.6827,0.6851,31711
1984-02-17,0.6851,0.6949,0.6851,0.69,130897
1984-02-21,0.6876,0.6998,0.6851,0.6949,49716
1984-02-22,0.6949,0.6974,0.69,0.6949,47356
1984-02-23,0.6948,0.7095,0.6924,0.7022,154772
1984-02-24,0.7071,0.7071,0.7047,0.7071,273412
1984-02-27,0.7071,0.7071,0.6998,0.7047,51478
1984-02-28,0.7023,0.7047,0.6974,0.6998,77693
1984-02-29,0.6998,0.7194,0.6974,0.7194,149116
1984-03-01,0.7169,0.7267,0.7022,0.7267,140372
1984-03-02,0.7291,0.7389,0.7291,0.7365,143615
1984-03-05,0.7297,0.7396,0.7297,0.7322,157760
1984-03-06,0.7321,0.742,0.7247,0.7247,64253
1984-03-07,0.7272,0.7321,0.7222,0.7222,50787
1984-03-08,0.7223,0.7247,0.7148,0.7173,58804
1984-03-09,0.7173,0.7173,0.7123,0.7123,61044
1984-03-12,0.7222,0.7247,0.7148,0.7247,95204
1984-03-13,0.7371,0.7371,0.7272,0.7346,86478
1984-03-14,0.7371,0.7396,0.7322,0.7371,48941
1984-03-15,0.7371,0.7371,0.7247,0.7272,47585
1984-03-16,0.742,0.7445,0.737,0.742,87830
1984-03-19,0.7296,0.7296,0.7222,0.7222,57981
1984-03-20,0.7222,0.7322,0.7222,0.7272,125622
1984-03-21,0.7247,0.7321,0.7222,0.7222,28706
1984-03-22,0.7222,0.7222,0.7098,0.7123,53458
1984-03-23,0.7197,0.7222,0.7123,0.7222,33727
1984-03-26,0.7173,0.7198,0.7173,0.7173,14389
1984-03-27,0.7223,0.7371,0.7223,0.7371,61407
1984-03-28,0.7371,0.752,0.7346,0.747,125877
1984-03-29,0.7519,0.7569,0.747,0.7569,145147
1984-03-30,0.7569,0.7693,0.7544,0.7643,100551
1984-04-02,0.7668,0.7668,0.7494,0.7519,76789
1984-04-03,0.7495,0.7545,0.747,0.7495,57668
1984-04-04,0.752,0.752,0.747,0.747,45592
1984-04-05,0.747,0.7495,0.742,0.747,83348
1984-04-06,0.7445,0.7495,0.7371,0.7495,56385
1984-04-09,0.7568,0.7618,0.7494,0.7593,128432
1984-04-10,0.7618,0.7915,0.7618,0.7791,360790
1984-04-11,0.7816,0.7841,0.7642,0.7692,87331
1984-04-12,0.7717,0.7742,0.7593,0.7717,69844
1984-04-13,0.7742,0.7816,0.7692,0.7742,120782
1984-04-16,0.7668,0.7742,0.7618,0.7742,63935
1984-04-17,0.7791,0.7866,0.7742,0.7841,131324
1984-04-18,0.7791,0.7866,0.7767,0.7841,45413
1984-04-19,0.7816,0.7915,0.7816,0.7915,75652
1984-04-23,0.7915,0.7915,0.7865,0.7865,90001
1984-04-24,0.784,0.7915,0.784,0.7865,84053
1984-04-25,0.7914,0.7964,0.789,0.7964,153183
1984-04-26,0.7964,0.8063,0.7914,0.8038,108484
1984-04-27,0.8088,0.8212,0.8013,0.8063,165505
1984-04-30,0.8063,0.8162,0.8013,0.8038,103284
1984-05-01,0.8014,0.8138,0.7965,0.8138,98452
1984-05-02,0.8137,0.8162,0.8038,0.8063,113934
1984-05-03,0.8063,0.8088,0.789,0.789,102218
1984-05-04,0.7865,0.7915,0.7766,0.7865,103036
1984-05-07,0.784,0.8113,0.784,0.8063,123622
1984-05-08,0.8014,0.8163,0.7964,0.8113,66178
1984-05-09,0.8113,0.8237,0.8088,0.8212,168258
1984-05-10,0.8212,0.8237,0.8088,0.8088,143681
1984-05-11,0.8038,0.8113,0.7939,0.8063,96945
1984-05-14,0.8014,0.8039,0.7964,0.8014,52073
1984-05-15,0.7964,0.8063,0.7964,0.7989,46479
1984-05-16,0.7964,0.8063,0.7939,0.8038,91602
1984-05-17,0.8038,0.8038,0.7914,0.7964,75327
1984-05-18,0.7915,0.794,0.7865,0.7915,54175
1984-05-21,0.794,0.7965,0.789,0.7915,62224
1984-05-22,0.7915,0.7989,0.7915,0.7989,70128
1984-05-23,0.8014,0.8188,0.799,0.8138,169229
1984-05-24,0.8088,0.8088,0.7915,0.794,75724
1984-05-25,0.7915,0.7965,0.7915,0.7915,61655
1984-05-29,0.7965,0.8014,0.794,0.794,77220
1984-05-30,0.7915,0.8014,0.784,0.7989,167502
1984-05-31,0.7989,0.8064,0.7989,0.8014,70951
1984-06-01,0.8063,0.8212,0.8063,0.8212,86052
1984-06-04,0.8296,0.8471,0.8296,0.8421,368461
1984-06-05,0.8346,0.8446,0.8296,0.8421,91324
1984-06-06,0.8446,0.8471,0.8396,0.8446,98090
1984-06-07,0.8446,0.8521,0.8371,0.8496,71859
1984-06-08,0.8471,0.8496,0.8446,0.8496,40193
1984-06-11,0.8496,0.8496,0.8396,0.8396,52536
1984-06-12,0.8396,0.8496,0.8371,0.8446,100753
1984-06-13,0.8471,0.8596,0.8446,0.8596,107086
1984-06-14,0.8571,0.8596,0.8421,0.8421,156272
1984-06-15,0.8446,0.8521,0.8396,0.8471,140332
1984-06-18,0.8446,0.8696,0.8421,0.8646,156310
1984-06-19,0.8646,0.8671,0.8446,0.8596,140262
1984-06-20,0.8495,0.8645,0.8445,0.862,124849
1984-06-21,0.8546,0.8621,0.8496,0.8596,110072
1984-06-22,0.8545,0.8645,0.852,0.862,64008
1984-06-25,0.8571,0.8596,0.8521,0.8546,76968
1984-06-26,0.8496,0.8521,0.8396,0.8471,74124
1984-06-27,0.8471,0.8546,0.8421,0.8421,89381
1984-06-28,0.8421,0.8571,0.8421,0.8521,53794
1984-06-29,0.8496,0.8546,0.8346,0.8346,131519
1984-07-02,0.8346,0.8396,0.8271,0.8346,102733
1984-07-03,0.8346,0.8371,0.8296,0.8346,65166
1984-07-05,0.8346,0.8471,0.8346,0.8421,94562
1984-07-06,0.8396,0.8446,0.8321,0.8371,56673
1984-07-09,0.8371,0.8471,0.8321,0.8471,45446
1984-07-10,0.8446,0.8471,0.8346,0.8371,38825
1984-07-11,0.8396,0.8446,0.8221,0.8246,72900
1984-07-12,0.8221,0.8246,0.8146,0.8196,82975
1984-07-13,0.8196,0.8346,0.8196,0.8346,43504
1984-07-16,0.8371,0.8396,0.8271,0.8346,87836
1984-07-17,0.8346,0.8346,0.8271,0.8296,85709
1984-07-18,0.8271,0.8296,0.8221,0.8296,49583
1984-07-19,0.8271,0.8321,0.8246,0.8296,37277
1984-07-20,0.8296,0.8321,0.8171,0.8196,93589
1984-07-23,0.8196,0.8246,0.8096,0.8196,97619
1984-07-24,0.8196,0.8246,0.8121,0.8171,69051
1984-07-25,0.8146,0.8196,0.8121,0.8171,60811
1984-07-26,0.8171,0.8496,0.8096,0.8496,197116
1984-07-27,0.8695,0.877,0.862,0.877,210444
1984-07-30,0.8721,0.8796,0.8571,0.8596,163579
1984-07-31,0.8646,0.8796,0.8621,0.8696,202908
1984-08-01,0.8796,0.8896,0.8771,0.8871,264262
1984-08-02,0.887,0.8895,0.867,0.8795,225128
1984-08-03,0.882,0.897,0.8795,0.8895,460545
1984-08-06,0.8846,0.8946,0.8621,0.8696,175921
1984-08-07,0.8595,0.892,0.857,0.867,159174
1984-08-08,0.8771,0.8846,0.8621,0.8646,147171
1984-08-09,0.8596,0.8796,0.8546,0.8696,143248
1984-08-10,0.8946,0.8946,0.8546,0.8546,161241
1984-08-13,0.8546,0.8621,0.8446,0.8596,83481
1984-08-14,0.8545,0.867,0.8545,0.857,49940
1984-08-15,0.8546,0.8621,0.8546,0.8546,79595
1984-08-16,0.8546,0.8696,0.8521,0.8646,99097
1984-08-17,0.8696,0.8771,0.8671,0.8746,76500
1984-08-20,0.8745,0.887,0.8745,0.8845,85237
1984-08-21,0.8871,0.8996,0.8846,0.8871,254259
1984-08-22,0.892,0.892,0.8795,0.8795,113302
1984-08-23,0.8746,0.8796,0.8721,0.8746,43072
1984-08-24,0.8795,0.882,0.872,0.877,74514
1984-08-27,0.872,0.877,0.8645,0.877,49652
1984-08-28,0.8746,0.8821,0.8746,0.8746,61783
1984-08-29,0.877,0.882,0.8745,0.877,63504
1984-08-30,0.8745,0.877,0.872,0.877,29863
1984-08-31,0.8721,0.8771,0.8646,0.8696,65021
1984-09-04,0.8671,0.8696,0.8471,0.8546,55882
1984-09-05,0.8471,0.8471,0.8396,0.8421,79378
1984-09-06,0.8521,0.8546,0.8446,0.8521,86502
1984-09-07,0.8546,0.8571,0.8396,0.8471,195493
1984-09-10,0.8429,0.8505,0.8404,0.848,76685
1984-09-11,0.853,0.8632,0.848,0.8581,88278
1984-09-12,0.8606,0.8733,0.8581,0.8682,83262
1984-09-13,0.8757,0.8959,0.8732,0.8934,133630
1984-09-14,0.8984,0.9085,0.8984,0.9085,226144
1984-09-17,0.906,0.9086,0.8984,0.9035,99105
1984-09-18,0.9009,0.9035,0.8933,0.8984,70173
1984-09-19,0.8909,0.9187,0.8883,0.9035,140208
1984-09-20,0.8984,0.9035,0.8883,0.8883,96919
1984-09-21,0.8833,0.8984,0.8757,0.8757,50441
1984-09-24,0.8757,0.8782,0.8631,0.8656,30890
1984-09-25,0.8682,0.8834,0.8631,0.8783,29765
1984-09-26,0.8833,0.8859,0.8783,0.8808,77083
1984-09-27,0.8808,0.8985,0.8808,0.8909,81952
1984-09-28,0.8883,0.8883,0.8808,0.8833,57491
1984-10-01,0.8808,0.8808,0.8707,0.8732,55674
1984-10-02,0.8758,0.8783,0.8657,0.8682,40450
1984-10-03,0.8606,0.8682,0.8556,0.8581,45865
1984-10-04,0.8556,0.8632,0.8556,0.8581,52734
1984-10-05,0.8581,0.8581,0.853,0.853,32307
1984-10-08,0.8505,0.853,0.8479,0.853,29218
1984-10-09,0.853,0.858,0.8328,0.8328,115088
1984-10-10,0.8328,0.8505,0.8252,0.8505,122834
1984-10-11,0.8505,0.8682,0.848,0.8682,76139
1984-10-12,0.8707,0.8783,0.8657,0.8783,63309
1984-10-15,0.8883,0.901,0.8858,0.8959,54910
1984-10-16,0.896,0.896,0.8783,0.8783,105322
1984-10-17,0.8833,0.8833,0.8706,0.8757,108767
1984-10-18,0.8707,0.8985,0.8631,0.8934,129124
1984-10-19,0.906,0.9085,0.8807,0.8883,107131
1984-10-22,0.8834,0.8884,0.8783,0.8783,50408
1984-10-23,0.8834,0.8909,0.8732,0.8783,64436
1984-10-24,0.8758,0.8834,0.8707,0.8783,35398
1984-10-25,0.8833,0.8909,0.8808,0.8808,53714
1984-10-26,0.8783,0.8859,0.8732,0.8808,27838
1984-10-29,0.8833,0.8859,0.8783,0.8808,29692
1984-10-30,0.8807,0.9085,0.8782,0.906,82747
1984-10-31,0.9009,0.906,0.8908,0.8984,76133
1984-11-01,0.9035,0.906,0.8959,0.9035,79480
1984-11-02,0.8959,0.906,0.8934,0.8934,37578
1984-11-05,0.8959,0.8959,0.8782,0.8858,44772
1984-11-06,0.8883,0.8959,0.8858,0.8934,173970
1984-11-07,0.8908,0.9237,0.8858,0.9085,287522
1984-11-08,0.9034,0.9211,0.9034,0.911,165091
1984-11-09,0.9161,0.9212,0.9136,0.9136,103102
1984-11-12,0.9136,0.9136,0.906,0.906,36122
1984-11-13,0.906,0.906,0.8959,0.8984,46443
1984-11-14,0.8959,0.906,0.8959,0.906,60071
1984-11-15,0.9085,0.911,0.8984,0.8984,52293
1984-11-16,0.901,0.9035,0.8934,0.8934,44374
1984-11-19,0.8833,0.8884,0.8707,0.8707,35434
1984-11-20,0.8732,0.9009,0.8732,0.8984,122103
1984-11-21,0.8959,0.8985,0.8883,0.8934,47463
1984-11-23,0.8985,0.901,0.8909,0.901,24386
1984-11-26,0.906,0.9085,0.8984,0.8984,82419
1984-11-27,0.8934,0.8934,0.8858,0.8883,113200
1984-11-28,0.8884,0.8909,0.8757,0.8808,47609
1984-11-29,0.8758,0.8783,0.8707,0.8783,33835
1984-11-30,0.8758,0.8783,0.8656,0.8707,90566
1984-12-03,0.8682,0.8707,0.8404,0.8429,63779
1984-12-04,0.8429,0.848,0.8404,0.8404,180691
1984-12-05,0.8404,0.8429,0.8051,0.8152,124074
1984-12-06,0.8151,0.8328,0.8126,0.8252,89177
1984-12-07,0.8277,0.8353,0.8277,0.8328,31216
1984-12-10,0.8337,0.8465,0.8312,0.8439,28049
1984-12-11,0.849,0.849,0.8363,0.8414,69979
1984-12-12,0.8414,0.8414,0.8312,0.8312,20561
1984-12-13,0.8337,0.8465,0.8312,0.8363,68107
1984-12-14,0.844,0.8567,0.8414,0.8516,62491
1984-12-17,0.8515,0.8617,0.8465,0.8592,32124
1984-12-18,0.8567,0.8745,0.8567,0.872,100454
1984-12-19,0.8771,0.8822,0.8567,0.8618,63299
1984-12-20,0.8592,0.8668,0.8515,0.8541,35612
1984-12-21,0.8491,0.8516,0.8414,0.8516,64401
1984-12-24,0.8567,0.8593,0.8516,0.8516,18138
1984-12-26,0.8491,0.8542,0.8491,0.8516,11823
1984-12-27,0.8491,0.8542,0.8465,0.8516,11456
1984-12-28,0.8541,0.8592,0.849,0.8541,44166
1984-12-31,0.8541,0.8771,0.8541,0.8745,39468
1985-01-02,0.872,0.872,0.8542,0.8567,43876
1985-01-03,0.8593,0.8695,0.8593,0.8618,30548
1985-01-04,0.8668,0.8668,0.8566,0.8592,26801
1985-01-07,0.8566,0.8592,0.8439,0.849,92298
1985-01-08,0.8465,0.849,0.8388,0.8388,98503
1985-01-09,0.8414,0.8465,0.8388,0.8439,62450
1985-01-10,0.8414,0.8439,0.8286,0.8363,120353
1985-01-11,0.8388,0.8439,0.8312,0.8363,74128
1985-01-14,0.8388,0.8541,0.8363,0.8541,171929
1985-01-15,0.8592,0.8668,0.8465,0.8541,272340
1985-01-16,0.8566,0.8643,0.8363,0.849,246311
1985-01-17,0.8542,0.8669,0.8516,0.8618,237957
1985-01-18,0.8618,0.8848,0.8593,0.8644,66422
1985-01-21,0.8643,0.8796,0.8567,0.8745,107904
1985-01-22,0.8847,0.8949,0.8669,0.8898,116273
1985-01-23,0.8873,0.8949,0.8847,0.8924,155636
1985-01-24,0.8924,0.8949,0.8822,0.8898,153685
1985-01-25,0.8898,0.9,0.8873,0.8924,176747
1985-01-28,0.8949,0.8949,0.8669,0.872,182367
1985-01-29,0.8694,0.8873,0.8567,0.8847,155411
1985-01-30,0.8975,0.9,0.8847,0.8873,105557
1985-01-31,0.8873,0.8898,0.8771,0.8822,160594
1985-02-01,0.8822,0.8822,0.8669,0.872,105301
1985-02-04,0.8643,0.8949,0.8618,0.8898,77760
1985-02-05,0.8974,0.9,0.8924,0.9,140393
1985-02-06,0.9,0.9026,0.8847,0.8873,320782
1985-02-07,0.8898,0.9204,0.8898,0.9179,265567
1985-02-08,0.9587,0.9587,0.9179,0.9587,344069
1985-02-11,0.9587,0.9587,0.9383,0.9485,174955
1985-02-12,0.9484,0.9637,0.9408,0.9612,154124
1985-02-13,0.9561,0.9918,0.9561,0.9765,169585
1985-02-14,0.9791,0.9842,0.974,0.974,109193
